id,title,venue,year,fos,references,keywords,n_citation,lang,abstract,publisher,CoAuthors
85e9da86-a5e7-4ea1-998c-271ca92b72b5,Immunohistochemical expression of endometrial L-selectin ligand is higher in donor egg recipients with embryonic implantation,Fertility and Sterility,2006,"['Biology', 'Embryo', 'Medicine', 'Gynecology', 'Immunology', 'Anatomical pathology', 'Genetics', 'Anatomy']","['010d7a46-1c2a-4ec9-a607-4460bda2c04e', '05381e2b-8b2f-4003-bb1a-fc02365c5d04', '06af64f3-f4a7-44cc-a15d-bfd0a721e358', '0c21618b-8311-447b-8789-9f6cb6eafad5', '1a8a0abc-7458-4993-adc7-fc4993948e16', '1dbdbc5b-421d-4447-8a82-e8af786efadc', '1e01d77b-20fd-486d-b85d-873cdc53999a', '1ff2cfe0-b77d-41ac-9bff-676cde25d91c', '21771ba7-dcc0-4977-86fd-198638a280f4', '24531c7f-9ebf-4709-8ad1-ca3cfd8e7eab', '28c805a4-d503-4e9d-817d-ab425a19ad88', '2a02542e-fc7d-4a0b-bf90-58f8e5bc701a', '2fda5822-6149-46e4-b46a-5d6ef01d42e2', '363c8df6-44d7-46e1-8c0c-e3945e86402a', '3b2ae443-a11c-4399-a66c-47f3358c0e2b', '3e1bda8c-8dac-46dd-a8ff-3e155d6a5c7d', '3e26decb-b65f-462d-a24d-bd735b4d7b0a', '489d18e2-14d4-4f71-b695-89d02c7523df', '4a324960-2a58-4dc1-8dfe-c93dd3ec2fe0', '4d5ffce3-ce43-4114-9761-fc819a883e9f', '4df9cd84-6bdc-4f03-95b7-12cdf72933af', '4e13e38d-8f0d-4658-b1ae-e90af2e62abd', '4fcf7432-83f5-4c85-b83b-d3084709d34c', '52797225-6541-4ac9-abea-da37ac0ac651', '55b06d80-8b19-4145-be3e-ba53f68908d0', '5667e398-e973-413c-91f3-38e869223484', '5806c26d-e35f-4a48-9591-ff2cf742e00c', '58be0942-190b-4562-a74d-6a29cd8f3c21', '5bbce66b-7ee7-4486-ae45-771301e7aa40', '5c8cab20-c597-4c66-937a-d7476539e85b', '63e74fdd-c436-4f03-b13d-71940dc37882', '6765b7fb-33d9-47b7-b8ff-974a74c9f46b', '6a0d38f4-bc9e-4dd4-a890-96f9e013a6f1', '6d2af3a8-e307-4c27-9e20-cdbb3c7e82bc', '6d35e858-e065-495d-969a-5ebc9a2ee536', '797c6744-e15c-40c0-845e-729c786b5509', '799b8d40-3570-403f-8cc7-85cd6cca97b0', '79ed61db-b306-4e6f-86be-d4856b49984e', '7c459009-a00b-4ad2-80fd-bbe062350c14', '7f81f16d-57f7-4758-8723-6f3b1f589e97', '7ffacf75-bbb9-40a7-8921-cced24d48432', '840c86a1-298b-4957-bc88-1f71e445e617', '84427727-86b6-4f0a-b4fd-045263bc2681', '84573de9-67c3-40fb-b006-8436333da1d3', '84cd9c18-c1fb-4c8b-a294-21534993b83b', '8a2b5f2f-15fa-4ec0-8f83-700e4d96f22d', '92606a32-3a20-4bac-96bf-14b8efd0819d', '93793498-a001-4e97-b092-1716591b769a', '98e2549c-c82c-436e-9899-a366ef789a66', '9a3b5d89-d0ca-45c9-9636-c4282d520ffb', '9b680c04-f463-415c-97ff-db56d8f8bde8', '9e63c241-fd32-4551-9405-ad6b4de35445', 'a3d97599-cde9-4c3c-b516-17e39ea07135', 'a71f8ace-e9f4-4e68-b1b5-f645204c80e6', 'aa6dc12c-6813-4412-a29c-8387a4a13370', 'ad4b8453-8eb5-40ee-a0e1-1522fb073644', 'b0eab0d7-ba6b-4e02-ba85-ab6abbe81c78', 'b4a83225-f5f5-4437-afa3-f0be135c042c', 'b5320042-9819-4e01-8f83-b83b6c1221d2', 'b6726283-6557-4372-a748-9ae8642ff276', 'bfba4725-6b8f-496d-b2ca-88032d5f8fcf', 'c44ef6a4-4231-4023-a417-ef261da7ae23', 'c8e95305-83ad-48dc-afdf-f93534636aad', 'd1af998f-90d4-4e9e-8f2a-74b3c7012e41', 'd59165da-329a-4447-8170-4511345031ff', 'd6605a13-703a-40df-9111-a1adc1a8bd8a', 'd671afc5-5596-4b86-80d0-2d46d3712e64', 'e9540c74-45ab-485c-8dcd-9c87aef18400', 'eff38cf2-b25e-4fde-8d74-f0c21b65be60']","['ligando', 'recipient', 'utero', 'embryonics', 'endometrio', 'l selectin ligand', 'donor', 'donneur', 'anatomia patologica', 'l selectin', 'receptor', 'implantation', 'infertility', 'sterility', 'anatomic pathology', 'immunohistochemistry', 'inmunohistoquimica', 'embryos', 'huevo', 'embryon', 'esterilidad', 'receveur', 'ihc level', 'ligand', 'cell adhesion molecule', 'aparato genital hembra', 'proteina cam', 'fertilite', 'donador', 'appareil genital femelle', 'embryo', 'uterus', 'endometrium', 'anatomopathologie', 'implantation window', 'embrion', 'fertilidad', 'fertility', 'oeuf', 'hscore', 'endometre', 'egg', 'selectin l', 'proteine cam', 'implantacion', 'immunohistochimie', 'uterine receptivity', 'selectine l', 'female genital system', 'sterilite']",50,en,"Objective  To correlate L-selectin ligand (LSL) expression in human endometrium with embryonic implantation.  Design  Retrospective cohort analysis.  Setting  University-based fertility center.  Patient(s)  Donor egg recipients (DERs) who underwent programmed hormonal replacement for ET with prior mock cycle luteal phase endometrial biopsy.  Intervention(s)  Immunohistochemical expression of LSL using MECA-79 antibody was examined. Slides were scored with a new scoring system, the IHC-Level (range 0–4) as follows: strength of staining—absent (0), weak (1), or strong (2); plus distribution of staining—absent (0),  50% (2). Cellular apex and cytoplasm were scored independently in both the endometrial glandular and surface epithelium.  Main Outcome Measure(s)  Endometrial LSL expression in pregnant versus nonpregnant patients.  Result(s)  MECA-79 IHC-Level of the apex of surface epithelium was significantly higher for pregnant versus nonpregnant DERs (3.8 vs. 3.4). When controlling for embryo morphology, there continues to be a significant difference in apex score on surface epithelium (3.8 vs. 3.3, respectively). The new scoring system results correlated with an established scoring system, the HSCORE.  Conclusion(s)  We demonstrate significantly higher expression of LSL at the apex of human endometrial surface epithelium obtained from DERs with embryonic implantation. Furthermore, we present the IHC-Level, a method of evaluating immunohistochemistry that may be applied to other markers of endometrial receptivity.",Elsevier,"['Mousa I. Shamonki', 'Isaac Kligman', 'J.M. Shamonki', 'Glenn L. Schattman', 'Elizabeth Hyjek', 'Steven D. Spandorfer', 'N. Zaninovic']"
863e91da-e3c2-4a34-9735-0c156cbe92be,Intracytoplasmic sperm injection: a powerful tool to overcome fertilization failure,Fertility and Sterility,1996,"['Biology', 'Andrology', 'Gynecology', 'In vitro', 'Human fertilization', 'Genetics', 'Anatomy', 'Microinjection']","['03413fb4-c5e6-4b4c-8db3-ae2554e8460f', '074fd734-37b0-4746-bb00-108aea75fbb2', '0943c74c-6669-4a51-9120-c44e40dc3554', '120c5a5c-126a-498b-ae29-873946e8543f', '123bf985-5b3e-4bb3-b00e-1653c4d6d3df', '17b66875-a340-4d81-9e74-9c843d86553e', '1f02b7a2-2aee-4ebd-abc3-345f7048fe36', '232725bd-61a9-4164-b285-e1bbd0f703b0', '25f76117-86e8-4269-bab9-1f047f6cec6b', '2c6d740e-ec45-4c84-b81f-012340f853af', '2ce88ae5-6651-4107-a84e-807b02d2560a', '2e6033ab-d803-4833-9588-07a3b2ccc042', '34385f42-f846-4993-b33e-5ab4fd6bb553', '34ef58fb-9e0c-476c-8ef6-6e29d119795f', '38d476c8-ebe1-4fbc-b8df-7b29f4e573ec', '3dd6daf0-e86c-48bd-be72-7af21d967d94', '3f2b35cf-244c-4b0b-b864-9f9da1ae2e1e', '447df666-dba6-4902-8dc9-55da1d005e45', '4ed8413f-2850-46c7-9447-d3038ccbdcbf', '53f6b66f-370f-459a-a34e-c15ba50eae7b', '5c84f225-ee8d-4e5a-9654-c72d37dd8fd7', '6279474b-527c-41c3-a535-85895e0f77df', '62a06729-4af3-4bfb-853d-3f7c3a9918ff', '6403aa3b-4bbc-449d-9595-6fec970363fa', '6537eb63-6149-4b0a-bfaa-ab5db07b80f4', '65773ad1-79c6-4c4a-a86d-7d44ed02ce48', '65ca6c36-5f9d-4093-bcdd-f07742cc6178', '698fc191-e386-45a6-94ac-07910559e90c', '69e99189-6b6e-498e-937e-c9fc20badf86', '6aa07f3e-815c-4afd-982f-e51674786b1d', '71f16777-55dd-4046-a617-fef37dd3626f', '76705da9-011c-4785-931f-3c448c83392f', '83d91d57-fec8-42cd-b944-3f1f8a03746e', '84667487-0cd9-4eb0-a247-dd1478b80fca', '87c25cf8-2c9e-4e06-a808-d76672115c15', '8e413758-ac5f-4bff-8b20-c3d2ee9f496d', '8e6f9eb9-e3d1-4e0b-84da-19019f98a2af', '8ebd04ce-e1f1-4a35-b9ad-8e4e0925efc8', '92d99e90-5afe-4a8e-8573-6708be0343b2', '996aec5b-2282-441a-bf61-f6a62d87d780', '9d56dd89-4cea-4bf4-852a-a082c6f08176', '9d86fed4-bafc-45ce-a079-db6734c7b65d', '9e8e0576-fa7e-441c-987f-806b381916d8', '9f7d84fa-7c6d-4bca-bb8d-774910e024fc', '9fcb6710-52d9-429f-a17a-f5c58c67caf7', 'a11df7de-754f-43d3-a961-62e94e1d9f03', 'a2ab2429-69b9-4389-9adf-7d842ea52127', 'a6e4b765-1465-400d-9e54-6a5f631f2433', 'a8735131-8433-4ba0-9d1f-8c4f92cf9845', 'a9be9662-9793-4038-8299-f7763547cf1a', 'b1048b3c-edf9-48f6-ab9b-cdffa024e351', 'b145e525-83e5-4823-b851-c3b7fd27a77f', 'b48a3e73-bd6e-4093-a64b-eca89277a535', 'b7f16033-581c-4c50-80ab-8bec6f3d58a5', 'b87c87f4-d0d8-4f9e-9ce4-e70e9696b43d', 'b90a413c-877b-490a-b9be-7f51ccd83584', 'ba8249d3-6d30-4f6d-8e36-65a8e46e1699', 'c73de087-0716-4b70-ac65-6dd5e2c01266', 'c7f6d597-bb87-4665-92e6-b0067bf37161', 'cb011322-2901-46ce-bfd8-d961cb98aaf0', 'cdd75d0e-4c75-4bae-82fc-176d4260f7cd', 'd0b34a54-24ca-4c79-adbf-092f7dc825d2', 'd6e118b6-956a-4459-af9c-06329d44fa29', 'd8e02d5d-efe7-44d2-853d-cacd2ed83d91', 'da2a105e-70d4-40c5-9563-2ccdb3d448fd', 'de60448e-0239-4c8a-8a04-d361b2b48374', 'dfef7c8d-8855-4d41-9e00-b24cd8200966', 'e1f6ca5c-5e32-4394-b282-1232d835b1c1', 'ece61dc9-acb8-44c8-894e-7161c418a571', 'f79b8059-47bd-476f-8a93-170633a05c25', 'fb297118-5911-4f02-ba74-1d9f93c469cc', 'feb2f4da-5235-453f-8495-a15f5f72b33d', 'febf199e-ac55-46cb-941c-4a5f037872c3']","['fecondation', 'procreacion asistida', 'microinyeccion', 'micromanipulation', 'articulo sintesis', 'oocyte', 'spermatozoon', 'injection spermatozoide intracytoplasmique', 'article synthese', 'sterilite mâle', 'hombre', 'microinjection', 'fecundation', 'esterilidad masculina', 'inyeccion espermatozoide intracitoplasmica', 'animal', 'sperm', 'fertilization', 'intracytoplasmic sperm injection', 'fecundacion', 'procreation assistee', 'micromanipulacion', 'human', 'assisted procreation', 'male sterility', 'review', 'in vitro', 'homme']",172,en,"Objective  To describe the novel micromanipulation technique known as intracytoplasmic sperm injection (ICSI), which has been applied successfully to treat male factor infertility, even in patients with severely impaired sperm characteristics. This paper reviews the historical aspects that led to the development of ICSI in the animal model as well as the current experience in the human.    Design  Before using assisted fertilization techniques to enhance fertilization of human gametes, it is imperative that practitioners gain extensive experience in the animal model. In addition, criteria for accepting individuals for treatment with ICSI are discussed along with other applications of the procedure in infertile couples who do not benefit from standard IVF.    Results  Because ICSI resulted in limited success in animal models, it seemed unlikely that it would be successful in humans. Yet, ICSI now appears to be the most successful and significant innovation developed for dealing with male factor infertility since the emergence of IVF itself. To date, a relatively large group of healthy children have been born from this technology and there appears to be no increased incidence of congenital malformations.    Conclusions  The consistently high success rate resulting from the application of ICSI to treat couples with male factor infertility is comparable to the results obtained using standard IVF techniques performed in nonmale factor couples. This finding indicates that spermatozoa obtained from subfertile men selected for intracytoplasmic injection are usually genotypically normal.",Elsevier,"['Edward E. Wallach', 'G.D. Palermo', 'Jacques Cohen']"
8653786d-51b3-4d84-83ba-f3d221c1a873,Cell-mediated immunity to human and Escherichia coli 60-kDa Heat shock protein in women: Association with A history of spontaneous abortion and endometriosis,American Journal of Reproductive Immunology,1998,"['Biology', 'Endocrinology', 'Immune system', 'Heat shock protein', 'Gynecology', 'Immunology', 'Genetics']","['0e33f2dc-d26d-48ed-bc0e-ab6ded0ddb02', '1392ea71-7f7f-447c-9e32-eb88959f88b2', '41f6e928-2e36-4a18-81b8-02f3c6ddaaa3', '53772286-8cc1-4600-82a2-825de4d86524', '61dca1f7-8694-407e-8635-e966c148d551', '79d10c72-5eca-469b-8dd2-e26a86e61882', '94bc36fd-4357-493a-9946-c03fe3130b67', 'a441b06e-92d6-4205-bb87-e912f33a9b88', 'a6e28b03-d325-4af7-9497-a0b905d3029e', 'b1f1b6f7-e1b4-40ed-b9ae-8d4d065ae9fb', 'b37dfa81-687a-46db-8e03-bd8f36979b49', 'b5ae22ff-082c-4632-81a0-6df18f78a908', 'df9756e7-71b0-45f6-92ab-1356ca748a87']","['female sterility', 'female', 'cellular immunity', 'utero patologia', 'uterine diseases', 'proteine choc thermique', 'inmunidad', 'infertile women', 'esterilidad femenina', 'inmunidad celular', 'immunite', 'sterilite femelle', 'uterus pathologie', 'avortement', 'hombre', 'appareil genital femelle pathologie', 'immunite cellulaire', 'pregnancy disorders', 'aparato genital hembra patologia', 'immunity', 'hembra', 'heat shock protein', 'autoinmunidad', 'reponse immune', 'human', 'gestation pathologie', 'abortion', 'proteine hsp60', 'proteina choque termico', 'aborto', 'female genital diseases', '60 kda heat shock protein', 'autoimmunity', 'respuesta inmune', 'femelle', 'gestacion patologia', 'spontaneous abortion', 'autoimmunite', 'endometriosis', 'immune response', 'homme', 'endometriose']",50,en,"PROBLEM: Heat shock proteins are expressed during early pregnancy and in peritoneal fluids from women with endometriosis. The relationship between a cell-mediated immune response to human 60-kDa heat shock protein (hsp60), spontaneous abortion, and endometriosis was examined.#R##N##R##N##R##N##R##N#METHOD OF STUDY: Peripheral blood mononuclear cells (PBMCs) from 110 female partners of infertile couples undergoing in vitro fertilization and 41 fertile control subjects were incubated with human hsp60 or Escherichia coli hsp60. PBMC proliferation was measured by [3H]thymidine incorporation, and a stimulation index was calculated.#R##N##R##N##R##N##R##N#RESULTS: Lymphocytes from 21.8% of the infertile women, as opposed to 7.3% of the fertile women, proliferated in response to human hsp60 (P = 0.05). In contrast, proliferation in response to the E. coli hsp60 was equivalent in both groups. Within the infertile group, the response to human hsp60 was 40.7% among women with a history of spontaneous abortion and only 12% in those with no history of spontaneous abortion (P = 0.003). There was no association between immunity to E. coli hsp60 and spontaneous abortion or between immunity to human hsp60 and therapeutic abortion or the cause of infertility. Immunity to the E. coli hsp60 was associated with endometriosis.#R##N##R##N##R##N##R##N#CONCLUSIONS: A cell-mediated autoimmune response to human hsp60 is associated with a history of spontaneous abortion, whereas immunity to E. coli hsp60 was most prevalent in women with endometriosis.",Blackwell Publishing Ltd,"['Isaac Kligman', 'Jan Jeremias', 'Steven S. Witkin']"
866c07ca-8717-4cb7-966c-1fd44a42f45b,Repeated implantation failure: the preferred therapeutic approach,None,2008,None,"['12967fc0-9f17-4158-bb84-8dc873161ee7', '1817072c-95d0-4c9d-ac66-15e0427ee573', '1bed2f6c-e15a-4fa7-aa1a-cc319124256c', '1c7ed77b-901a-4c2f-9954-0a9f99326b6c', '1fde2bd0-c77f-404e-b8b8-0879786af2f2', '2c6d740e-ec45-4c84-b81f-012340f853af', '309b12b9-b783-4ff6-b048-08ca4b52e9cd', '367d5729-96f9-43cc-914b-84916645aa02', '4d409b55-3043-44db-a90b-37d772140b47', '5187cfdb-b28e-4269-9176-2dd07a4057fb', '672127ff-7c94-4fcf-b606-4b5b99150407', '6c96c3ca-5412-4060-ab70-691a24661265', '72381e2b-0995-4b2e-aac6-210840062986', '79805d00-d83b-4e66-acfa-b4b369403c12', '8642c944-6aee-4cfc-9a7f-7e6ecdf78f6d', '8f2d53e6-58a1-42c0-9556-aef7593b3494', '9103104c-9d76-4698-9bdf-e6acfa567f22', '92e32af4-428e-45e5-b70b-a21fecdebc1c', '964c56f4-b7b6-4d05-9930-267dc45165cb', '96da1e6d-c134-4636-a31e-f4682e10ba1e', '9e4b23aa-2b2c-472b-84c9-a2bfd2da566a', 'a0a25c3c-88ee-4b2c-a257-d589c79e33ff', 'aa0a1076-4eb4-4c76-9a74-59ce7247f889', 'ac3e3100-43c5-4d99-8dae-1d59c4a6d4ef', 'ad86b7da-82cd-4f0a-9808-c2742d3801f4', 'aef5b7e2-2042-4552-9d94-e629eef4909b', 'b32edac2-3956-4fcc-912d-6f41c31ab17b', 'b4cd547a-edbc-4f77-ba00-2c28be1c3cd7', 'b9dc5cdf-3b7e-4f51-bea1-696614ee6756', 'c87fc066-06f9-4113-975e-3c023c33acbf', 'cbf39c16-6b27-4fd4-b8c5-af3d51dc3876', 'd79f80cb-52ad-4aff-8662-b2c774b6cb2b', 'd99f7676-babd-4f25-a21a-d08a71bd5f05', 'f26b674b-b01b-4272-80eb-9613494854cd', 'fd99ce49-b328-4f01-af18-54b24848ffa1', 'ff0ecebb-809b-4eeb-9551-fbf73e172304']",None,50,None,None,CRC Press,['Mark Damario']
86bf6df6-cc33-4f02-9755-c2ef5b8a3dda,Use of antimüllerian hormone: the risks of interpreting ovarian reserve markers in isolation,Fertility and Sterility,2013,"['Biology', 'Endocrinology', 'Gynecology', 'Immunology']","['6b5e782e-5845-4055-b455-c85a2212f701', 'a12b4cce-9340-43e4-940c-3e99d1f76602', 'bdbec9ad-129d-45f0-9644-dd3d011ba673', 'ff210714-a025-4678-874b-ba6840722b36']",None,50,en,None,Elsevier,['David E. Reichman']
879c4a98-bcfe-48c9-9e0e-c09202dbd95a,Effect of cryopreservation on DNA fragmentation of the male genome,Fertility and Sterility,2008,"['Biology', 'DNA fragmentation', 'Fragmentation', 'Medicine', 'Genetics']",None,['dna fragmentation'],None,en,None,Elsevier,"['Y. Franco', 'M. Feliciano', 'Q.V. Neri', 'G.D. Palermo']"
87d4469d-0991-4074-9fc9-2930917362a1,Effect of Immunosurgery on ICM Attachment and Embryonic Stem Cell Harvesting,Fertility and Sterility,2005,"['Biology', 'Stem cell', 'Medicine', 'Genetics', 'Embryonic stem cell']",None,['embryonic stem cell'],None,en,None,Elsevier,"['N. Tanaka', 'Takumi Takeuchi', 'Q.V. Neri', 'G.D. Palermo']"
87deeb71-b403-45c2-a30a-67c0e4d85691,Preimplantation Genetic Diagnosis for Balanced Chromosome Translocation,Fertility and Sterility,2000,"['Biology', 'Medicine', 'Preimplantation genetic haplotyping']",None,['preimplantation genetic diagnosis'],None,en,None,Elsevier,"['Kang Pu Xu', 'Hongmei Yuan', 'Ina N. Cholst', 'P. Chung', 'Owen K. Davis', 'Isaac Kligman', 'G.L. Schattman', 'S.D. Spandorfer', 'Lucinda Veeck']"
88591fb8-f4a4-40bd-92e9-c27a4589a253,Autologous endometrial coculture biopsy: is timing everything?,Fertility and Sterility,2015,"['In vitro fertilisation', 'Andrology', 'Medicine', 'Gynecology', 'Obstetrics']","['03b81eb9-426f-4cee-8904-89f916a06a31', '066adea9-98d0-490f-8e5a-55794d8204b5', '1fcc9c42-0143-4798-a286-c1ee9636418d', '2410d2f0-ab4b-4433-b4e8-a938ea7283c9', '2977fabb-95b9-4d24-bb51-c1b72d8795a0', '2b1bae54-b571-4586-b257-6ab7c4c282c0', '38ffaddb-90ea-488e-bbd8-a08365ae5f51', '5d7059ce-ff0c-4339-b369-7530097e1ee5', '665486bb-ddaa-456b-947e-94e2a8e1cb2d', '665b2547-efeb-4e15-8932-920bbd0b5572', '7105b6b2-f094-4b43-8cee-1539cc305697', '71b3421d-ed06-444b-b3a2-cdbe1f639b12', '8a07e4c8-6418-48b6-b957-71efbae7764c', '9d2a9b72-d852-41d1-a82a-f75fdda94388', 'a042d153-b0a1-4e84-b5e0-7641b07b3d00', 'aa48b5d2-f893-4486-acb6-7d4b646b0e61', 'b157659f-373d-44cf-9e32-fe8669ea5f30', 'bef13b06-f882-4b7e-8eb1-7e2d5b0c084c', 'c090782c-7276-4111-ae7d-cabda68e6859', 'c67915df-4e29-454f-ae7a-5a5dd6805f79', 'c87f0aba-a1d4-4907-a72c-b8bfe18903a7', 'd2ccda1d-c6ea-48a8-a463-a14c7f1a7e4e', 'd475dfb1-07be-4ce4-b898-870a5f4a8860', 'daebee5e-e1cb-4153-b77a-d74cd062b4c6', 'f0c94e16-016d-4ff7-a5e3-aa643d3589ba', 'fc1b5c49-83a2-453b-a37d-bb157aad2784']","['ivf', 'implantation', 'endometrial biopsy timing', 'autologous endometrial coculture']",50,en,"Objective  To determine whether endometrial biopsy timing affects implantation rates and pregnancy outcomes in patients undergoing in vitro fertilization (IVF) with autologous endometrial coculture (AECC).  Design  Retrospective cohort study.  Setting  Academic medical center.  Patient(s)  All patients with a history of at least one failed IVF cycle who underwent an IVF-AECC cycle at our center from May 2004 to November 2013 were included.  Intervention(s)  Patients underwent luteal-phase endometrial biopsy in preparation for IVF. Biopsy samples were used for IVF in either the subsequent menstrual cycle or a future cycle. Embryos were cultured in AECC media and transferred on day 3.  Main Outcome Measure(s)  A total of 2,533 cycles of 1,719 patients who underwent an IVF-AECC cycle were identified. Cycles were stratified by endometrial biopsy timing. Clinical outcomes, including implantation, pregnancy, and live birth rates, were analyzed and compared between the two groups.  Result(s)  A total of 1,416 coculture biopsies were performed in the menstrual cycle before IVF and 1,117 were performed more than one cycle before IVF. The two groups were similar in age, body mass index, number of mature oocytes retrieved, and best embryo grade. There were no significant differences in implantation, clinical pregnancy, or live birth rates, with adjusted relative risks of 1.02 (95% confidence interval [CI] 0.92–1.13), 1.02 (95% CI 0.91–1.14), and 0.99 (95% CI 0.86–1.16), respectively.  Conclusion(s)  Coculture biopsy in the cycle preceding IVF does not increase implantation, clinical pregnancy, or live birth rates compared with biopsies performed more than one cycle before IVF. Previously demonstrated improvements in embryo quality and pregnancy outcomes in patients undergoing IVF with AECC are probably not attributable to biopsy-induced endometrial injury.",Elsevier,"['A.P. Melnick', 'E.M. Murphy', 'Alexis K. Masbou', 'Katherine J. Sapra', 'Steven D. Spandorfer']"
89946d22-ae9d-43b7-9c06-b1123e5d44ee,O-61 : Are vascular endothelial growth factor and interferon-γ levels in maternal serum correlated to serum luteal estradiol levels in IVF cycles?,Fertility and Sterility,2006,None,None,None,None,None,None,None,"['K. Bendikson', 'Samir N. Patel', 'S.S. Witkin', 'S.D. Spandorfer']"
